Common,221,2,3,2,1,1,3,1,2,3,3,3,1,3,4,2,5,1,2,2,1,3,2,3,2,4,2,4,2,1,5,2,3,2,3,3,2,1,1,2,2,1,4,3,3,4,5,4,3,2,1
Common,240,1,5,1,1,1,3,2,1,,2,2,,1,2,1,3,,2,2,2,1,,,1,1,2,1,1,2,,2,1,2,1,1,1,1,4,2,1,1,,1,,,,1,1,,1
Common,245,1,2,1,2,1,2,2,1,2,3,4,5,3,4,1,2,3,2,2,1,1,1,3,2,3,2,2,2,3,2,3,1,2,3,2,1,1,2,2,2,1,2,2,2,2,2,2,3,3,2
Common,254,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,3,1,1,1,1,1,1,2,1,3,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,2,2,2
Common,264,1,5,1,2,3,2,1,1,2,3,2,1,2,4,1,3,1,1,2,4,2,2,3,2,3,2,2,2,3,2,2,2,1,3,2,1,1,3,3,1,2,2,3,2,2,2,2,3,3,2
Common,282,3,4,3,1,1,3,2,2,3,3,3,3,2,4,1,2,3,2,3,1,2,2,3,2,3,1,4,3,3,2,2,2,2,3,2,1,1,1,4,2,3,3,3,2,3,2,3,4,2,2
Common,284,1,1,1,3,1,2,1,2,2,4,4,1,2,3,1,4,2,2,1,3,3,2,2,1,3,2,3,2,1,2,2,3,2,2,2,1,1,1,2,1,1,2,4,2,1,2,3,3,3,2
Common,309,2,3,1,,4,4,2,2,3,3,3,2,4,5,1,4,2,2,1,3,2,1,3,4,4,2,4,2,2,5,1,2,3,3,3,1,2,2,4,2,2,3,4,2,2,4,3,4,1,2
Common,313,1,1,1,,1,2,1,1,2,2,2,1,2,1,1,2,1,2,1,1,3,1,1,2,3,1,1,2,3,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,1
Common,318,1,2,2,,1,3,,2,2,2,4,1,1,5,1,5,3,,2,3,1,,3,2,3,3,3,2,1,4,2,2,2,3,2,1,1,1,3,2,1,2,4,2,1,3,2,3,1,2
Common,330,2,1,1,,3,2,1,2,,2,5,1,2,5,1,3,1,1,1,1,1,1,3,2,3,4,3,,2,3,1,3,1,2,2,1,1,3,2,1,1,2,3,1,1,2,3,1,,2
Common,350,2,5,1,1,2,3,2,3,2,5,5,2,2,4,1,4,3,2,1,5,2,3,3,2,3,3,4,4,3,4,4,3,4,3,2,2,2,4,4,2,1,2,4,2,1,4,3,2,3,1
Common,352,1,,1,,2,3,2,2,2,3,4,,3,4,,,3,,2,2,2,,2,2,3,4,2,3,2,4,2,,2,2,,1,1,2,3,2,1,2,3,3,2,,2,4,2,2
Common,353,5,5,4,4,5,4,5,2,5,5,5,4,4,5,3,5,2,5,3,5,5,3,3,4,4,3,5,5,5,5,4,4,5,4,5,4,4,5,5,3,5,5,5,5,5,5,3,5,4,5
Common,366,1,3,1,2,1,3,1,1,5,2,3,1,2,2,2,2,3,4,1,1,2,2,3,2,3,1,2,2,2,4,2,2,3,2,2,1,1,1,2,3,4,3,5,3,2,4,2,2,3,3
Common,379,2,5,2,1,4,3,4,3,2,3,5,2,2,4,1,3,2,4,2,5,3,2,3,2,3,2,5,4,2,5,3,3,4,4,2,2,1,3,2,3,2,5,4,4,2,5,4,4,3,2
Common,392,3,5,1,1,1,4,1,3,5,4,4,2,3,4,2,4,3,3,3,5,3,2,3,3,3,3,4,3,3,5,2,4,3,4,3,2,1,1,4,2,1,3,5,3,4,4,3,4,2,3
Common,410,1,1,1,1,1,3,2,1,2,2,3,1,1,3,1,2,2,3,1,3,2,1,2,1,3,1,2,4,2,2,2,1,2,2,2,1,1,1,2,1,1,2,2,2,1,2,2,2,3,1
Common,417,3,3,3,5,3,3,3,2,4,5,3,4,2,5,1,4,4,3,2,5,4,3,3,3,3,3,5,3,3,2,3,4,2,5,4,3,2,4,2,3,2,3,5,4,1,4,4,5,5,3
Common,421,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2
Common,426,4,5,2,3,1,3,2,3,3,3,5,2,3,5,1,4,3,2,2,5,3,3,3,4,3,5,4,3,3,5,3,3,2,3,3,2,2,2,2,3,3,3,4,3,3,3,2,4,3,4
Common,435,2,5,3,,2,4,3,3,4,3,3,2,3,4,5,5,2,3,1,5,3,2,3,2,4,1,4,3,3,5,3,3,2,5,3,2,1,3,3,3,1,3,4,3,3,3,4,5,4,3
Common,443,3,5,3,4,3,4,2,2,3,5,5,3,3,5,2,4,3,4,3,5,4,3,4,4,5,5,5,5,3,5,3,4,2,5,5,3,3,3,5,3,2,3,4,5,3,5,2,5,5,4
Common,452,1,1,1,1,,2,2,1,1,3,2,1,1,2,1,2,1,,1,1,1,,3,1,1,1,1,2,1,1,1,3,1,2,1,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1
Common,467,1,1,1,1,1,2,2,1,1,2,2,1,2,1,1,2,1,1,1,1,2,1,1,2,2,2,2,3,1,2,1,1,2,1,1,1,1,1,2,1,1,2,2,2,1,1,1,2,3,1
Common,474,1,5,1,1,2,4,2,3,3,3,3,2,3,3,1,3,2,2,1,2,4,1,3,2,3,1,2,4,2,2,2,1,1,2,4,2,1,3,2,2,2,3,3,2,3,2,2,4,4,3
Common,489,2,5,1,1,1,3,2,2,3,3,5,1,3,4,2,2,2,2,2,2,1,2,3,3,4,2,2,3,3,3,2,1,2,4,3,1,1,3,3,1,1,2,3,2,1,2,2,3,2,2
Common,499,1,5,1,3,1,4,,2,3,3,5,2,3,4,2,3,3,2,3,2,3,1,3,4,4,2,3,4,3,4,2,3,2,4,2,1,3,2,3,2,2,3,4,3,3,3,2,5,3,2
Common,511,5,5,1,3,2,3,2,2,2,4,5,4,3,5,2,4,3,3,2,5,2,3,3,4,4,2,4,4,3,5,4,3,2,3,4,2,2,4,4,3,1,3,4,2,3,4,3,5,3,3
Common,518,1,1,1,,1,2,2,1,2,2,2,1,3,2,1,2,1,1,1,1,3,,2,1,2,1,2,2,2,1,1,1,2,2,2,1,2,1,2,1,1,2,3,2,1,2,2,2,2,1
Common,529,1,3,1,1,1,2,2,2,2,2,2,1,2,3,1,2,2,1,2,2,1,1,3,1,3,2,2,2,3,2,1,3,1,2,2,1,1,1,4,1,2,2,3,2,1,2,2,2,2,3
Common,543,1,3,1,,1,3,1,2,5,3,3,1,2,2,2,3,2,4,2,1,2,2,3,2,3,1,3,3,2,4,2,1,2,2,2,1,1,2,3,3,2,2,5,3,1,4,3,2,2,2
Common,557,1,1,1,1,1,2,3,3,2,2,2,1,2,1,2,3,3,3,2,1,2,1,3,2,2,1,3,3,2,2,2,1,1,2,2,1,1,1,2,2,2,1,2,2,1,1,2,2,2,3
Common,564,1,5,1,3,1,3,1,2,3,3,2,2,3,2,3,2,2,1,2,2,3,1,2,2,3,3,3,2,2,2,2,3,1,3,2,1,1,1,3,1,1,2,4,2,2,3,2,3,1,1
Common,570,1,4,1,1,3,3,3,1,3,3,3,1,3,3,2,3,2,2,1,5,3,2,4,2,3,2,3,3,2,5,2,2,2,3,2,1,1,2,2,2,2,3,5,3,2,3,2,4,3,3
Common,580,1,2,1,1,1,2,1,1,1,2,2,1,1,1,1,2,1,1,1,2,1,1,2,1,2,1,1,3,1,2,3,1,1,1,1,1,1,2,2,2,1,1,2,1,1,1,1,3,2,3
Common,592,3,5,2,2,2,3,3,2,4,5,3,3,3,4,2,2,4,4,2,5,2,1,3,2,3,4,3,4,2,5,2,2,4,4,4,2,1,2,4,2,1,2,3,2,3,4,3,4,5,4
Common,617,3,5,1,2,1,4,4,1,2,2,3,4,2,4,1,4,2,2,1,1,1,1,3,2,4,2,3,4,2,4,2,3,3,3,2,1,1,2,4,3,1,2,4,3,2,2,3,4,5,3
Common,632,3,5,1,4,1,4,2,2,3,3,4,2,3,3,2,3,4,3,2,5,3,3,2,2,3,3,4,3,3,4,4,2,4,3,3,1,2,2,4,2,3,3,4,3,3,3,2,3,3,3
Common,651,1,2,1,2,1,3,3,1,5,2,2,1,2,2,2,3,2,1,2,1,2,1,2,2,3,1,3,2,2,4,2,1,3,2,2,2,1,2,2,2,2,2,5,3,1,4,2,3,2,3
Common,661,2,1,2,,1,3,1,2,2,4,5,2,3,4,1,5,2,3,2,3,4,,4,4,1,4,3,4,1,5,3,3,2,3,3,2,1,2,2,3,1,3,4,3,2,1,3,2,2,2
Common,671,1,2,1,1,1,3,1,1,4,2,3,1,2,3,2,2,2,2,1,1,2,1,3,2,3,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,2,5,3,1,4,2,2,2,2
Common,690,3,5,4,1,5,4,5,2,3,5,4,3,2,2,4,4,4,3,3,5,3,4,4,3,3,2,4,4,3,5,4,2,5,4,3,2,3,4,3,4,3,3,5,3,4,3,3,4,5,5
Common,700,1,2,1,1,1,3,1,1,5,3,3,1,2,2,1,4,2,2,2,1,1,1,3,2,3,2,2,2,2,2,1,1,2,2,2,2,1,1,2,2,3,2,5,3,2,3,3,2,2,2
Common,711,1,3,2,1,1,2,1,1,1,3,3,1,1,1,1,3,2,3,1,2,1,2,3,1,3,1,2,3,2,1,2,2,1,2,1,1,1,2,4,1,2,2,2,1,1,1,2,3,2,4
Common,721,1,2,1,1,1,2,2,2,1,2,2,1,1,3,1,2,2,1,2,1,1,1,1,1,2,1,1,3,1,2,1,2,1,2,1,1,1,1,5,2,1,1,2,1,1,1,2,3,2,1
Common,745,1,3,1,1,1,3,2,1,5,2,3,1,2,2,2,2,2,2,1,1,2,1,2,2,3,1,2,2,2,4,2,1,1,2,2,1,1,1,2,2,2,2,5,3,1,4,2,2,3,2
Common,750,1,1,1,1,1,1,,1,1,2,1,1,1,4,1,3,1,,1,1,2,1,2,1,2,1,1,1,1,1,1,2,1,4,2,1,1,1,2,1,1,1,2,2,1,,2,1,2,1
Common,760,1,4,1,1,2,3,1,3,2,3,3,3,2,4,2,4,3,2,3,5,2,2,3,4,3,2,4,3,2,5,2,2,3,4,3,2,1,3,3,2,1,3,3,3,4,3,3,4,3,1
Common,769,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,1,1,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,1
Common,777,1,2,1,2,1,2,2,1,2,3,4,1,2,2,1,2,2,2,1,2,2,1,2,1,2,2,2,2,2,1,3,1,1,2,3,1,1,1,4,1,2,2,2,2,1,2,1,1,2,3
Common,786,5,5,1,2,3,4,5,2,3,5,5,4,4,5,3,5,5,3,4,5,3,4,3,4,5,5,5,5,5,5,4,4,3,4,4,3,2,3,3,3,2,5,5,5,5,5,4,5,5,5
Common,819,1,3,1,2,1,3,1,2,2,2,3,2,2,2,1,2,2,3,2,1,2,1,3,2,3,1,2,2,3,2,2,2,1,3,2,1,1,2,4,2,1,2,3,2,2,3,2,3,3,3
Common,830,3,3,3,2,3,4,2,2,4,4,3,4,3,5,4,4,4,3,2,5,5,,4,2,4,4,5,5,3,5,3,4,3,5,4,3,2,2,2,3,2,4,5,4,2,4,5,4,3,3
Common,840,3,3,1,1,1,3,2,3,4,3,3,3,5,4,4,4,3,3,2,5,4,3,3,4,3,2,4,4,2,5,3,3,1,4,4,3,2,2,4,1,2,3,4,4,4,5,4,3,3,3
Common,846,1,3,1,3,1,2,1,2,3,2,3,1,2,2,2,3,2,1,3,2,2,2,2,2,3,1,3,2,2,2,3,2,2,2,2,1,1,3,3,2,2,3,2,2,1,2,2,2,3,2
Common,856,1,5,1,,1,3,2,1,2,3,3,1,2,3,3,2,2,2,2,2,2,2,3,2,3,1,2,5,2,2,3,2,3,3,3,2,1,3,4,1,2,2,3,3,2,2,3,3,3,4
Common,865,1,2,1,3,1,2,1,2,2,2,3,1,3,3,1,2,2,2,1,2,2,1,3,1,3,1,2,2,2,1,1,2,1,1,2,1,1,4,2,1,2,2,2,2,1,2,1,2,2,1
Common,875,3,5,2,,2,3,,3,,4,4,,3,4,1,2,2,,1,,2,,,2,3,3,2,3,2,5,1,,1,,3,2,1,2,3,,1,2,3,3,1,,3,4,2,3
Common,884,1,2,1,1,1,2,1,1,1,1,2,1,1,2,1,2,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1
Common,903,2,4,1,1,2,3,2,2,3,2,4,1,3,3,2,3,2,2,2,1,2,1,3,3,4,3,2,3,3,1,2,2,1,2,3,1,1,1,3,2,2,3,3,2,2,3,2,4,3,3
Common,916,3,5,1,,1,3,4,2,4,4,3,3,3,4,3,4,3,3,2,5,3,3,4,4,3,3,4,4,3,5,3,3,2,3,3,3,3,4,2,3,1,4,4,3,5,4,4,3,4,3
Common,924,1,5,1,4,1,3,5,2,3,5,3,2,3,4,2,5,3,2,2,4,3,2,3,2,4,2,3,2,3,5,4,3,2,4,3,2,1,3,4,3,1,3,4,3,3,3,2,4,3,4
Common,931,2,5,1,1,1,3,1,2,3,3,3,2,3,3,1,2,2,2,2,1,3,1,2,3,3,2,2,2,3,2,3,2,2,3,2,1,1,1,3,2,2,3,3,2,2,2,2,2,2,2
Common,942,1,3,1,1,1,3,1,2,2,3,3,1,1,1,1,4,2,2,2,3,1,1,2,1,3,1,2,3,2,2,2,3,1,1,2,1,1,1,4,2,1,2,2,1,1,1,1,3,5,3
Common,968,3,5,2,2,5,4,4,3,4,5,3,3,3,5,5,5,3,3,3,5,4,4,3,3,4,3,4,5,4,5,2,4,4,4,4,3,4,4,5,4,3,5,5,4,5,4,3,5,4,4
Common,976,2,5,2,4,4,3,1,5,3,4,4,3,3,4,1,1,3,3,3,5,3,3,5,2,3,3,3,4,3,5,2,4,2,4,4,2,1,5,4,2,2,3,4,3,2,3,3,3,5,3
Common,982,2,5,2,1,3,3,,5,2,5,5,2,4,5,2,3,3,4,3,5,3,3,5,2,4,4,4,3,3,5,3,4,2,4,3,2,3,2,3,2,2,3,4,2,2,4,3,4,5,4
Common,1005,1,2,2,1,1,2,2,1,1,2,2,1,1,1,1,2,2,1,2,1,1,1,2,1,2,1,1,3,1,1,2,1,2,1,1,1,1,1,2,1,1,1,2,1,1,1,2,2,2,1
Common,1013,2,3,1,,1,3,1,2,2,4,1,2,3,3,1,4,1,3,1,3,3,1,2,3,3,3,4,3,2,4,2,3,1,2,2,1,1,1,3,1,1,2,4,2,1,3,4,4,3,2
Common,1023,2,5,2,1,5,4,2,2,3,5,4,5,3,4,1,3,4,5,2,5,4,2,4,4,3,2,4,5,3,5,2,2,3,5,3,2,1,3,4,2,2,3,4,4,4,5,4,5,5,4
Common,1044,3,5,1,2,2,3,4,2,3,3,4,2,3,4,1,3,3,2,3,2,2,2,3,2,4,1,5,3,3,3,3,2,2,3,3,1,1,3,4,3,2,3,3,3,3,2,2,4,3,4
Common,1060,1,1,1,,2,3,2,2,2,3,3,4,2,4,1,3,1,2,2,5,3,2,2,2,3,2,2,3,2,4,1,3,1,2,1,1,1,1,2,1,1,3,3,3,1,2,4,3,2,1
Common,1069,1,2,1,,2,3,4,3,2,4,4,3,2,2,2,4,2,2,2,5,3,2,3,3,3,1,2,1,1,2,2,2,2,3,3,2,1,2,2,2,1,3,4,3,2,2,4,4,2,2
Common,1087,1,3,1,2,1,3,2,1,5,3,3,2,2,2,2,3,2,2,2,1,2,2,3,3,3,1,2,4,2,3,2,1,5,2,2,1,3,1,2,3,3,2,5,4,2,4,2,2,2,3
Common,1095,1,2,1,1,1,3,2,2,1,2,2,1,1,3,1,4,2,2,2,2,3,1,3,1,2,1,1,4,1,1,2,1,1,1,1,1,1,3,3,2,2,1,2,1,1,1,1,3,3,2
Common,1101,1,2,1,1,1,2,1,1,1,3,2,1,1,1,1,2,2,2,2,2,1,1,2,1,2,1,2,2,1,2,1,3,1,2,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,3
Common,1110,2,5,5,5,1,2,3,2,2,3,5,1,2,1,2,4,1,5,2,2,2,1,4,1,3,3,2,4,3,2,3,2,2,2,2,2,1,4,5,2,4,3,2,2,4,1,1,4,5,4
Common,1116,1,5,2,1,2,3,1,3,2,3,3,3,2,3,4,2,3,2,2,3,3,1,3,2,4,3,3,2,3,4,3,2,2,2,2,1,1,2,2,2,2,3,4,2,2,3,3,4,2,3
Common,1138,2,2,1,1,1,3,3,1,5,2,3,1,2,2,2,2,4,1,2,1,2,1,3,2,3,1,3,2,3,3,1,1,1,2,2,1,1,1,3,1,2,3,5,3,2,4,3,2,3,2
Common,1152,2,5,2,3,2,3,,2,3,3,4,2,3,3,2,3,3,3,3,5,3,3,4,2,3,2,3,2,2,3,2,2,3,3,3,1,1,2,4,2,2,3,3,3,2,2,2,3,2,3
Common,1170,3,5,1,1,3,4,4,3,3,3,2,5,4,4,1,5,4,4,2,5,2,3,3,5,4,2,4,5,3,5,1,4,1,3,4,3,2,4,5,2,1,4,4,4,5,5,5,5,3,2
Common,1180,3,5,3,2,5,3,3,4,5,3,3,3,3,5,3,5,3,3,3,5,2,4,3,3,4,2,4,4,3,5,3,3,2,5,3,3,2,1,5,3,1,5,4,3,5,2,4,4,4,3
Common,1184,2,3,1,1,1,3,,1,3,3,2,1,2,4,2,3,1,1,1,1,3,1,3,2,3,2,2,3,2,3,2,3,1,1,2,1,1,1,2,2,1,3,2,2,1,2,2,2,1,2
Common,1191,1,2,1,1,1,2,1,1,,,2,1,,1,1,2,,1,1,1,1,,3,1,3,1,1,1,1,1,1,1,1,,1,1,1,1,2,1,1,2,2,1,1,1,1,1,2,1
Common,1201,4,2,1,2,3,4,2,3,2,3,4,1,3,5,3,4,4,2,2,5,3,3,4,3,2,3,4,5,3,5,1,3,4,1,4,2,1,4,5,3,2,2,3,2,1,3,3,2,3,1
Common,1210,4,3,1,3,1,3,2,3,3,3,3,2,2,3,3,4,3,2,2,1,4,3,3,2,3,2,3,3,3,3,3,3,3,3,3,2,1,3,2,3,2,3,4,3,3,4,2,3,3,4
Common,1222,1,5,2,2,4,4,2,2,4,2,3,3,3,4,2,4,3,3,2,5,2,2,3,2,5,3,4,3,3,5,3,3,1,3,3,2,1,2,2,3,1,4,4,3,5,5,3,5,3,2
Common,1241,1,3,1,1,1,2,1,1,3,2,4,1,2,3,1,2,2,2,2,1,2,1,3,1,3,1,2,2,2,1,2,1,2,2,2,1,1,1,3,1,1,3,3,2,1,2,2,2,2,2
Common,1263,4,5,1,2,4,3,4,3,3,4,3,5,4,3,5,5,4,3,2,5,2,3,4,3,4,3,4,5,3,4,3,3,2,2,3,2,1,3,3,3,2,3,4,4,5,4,2,3,5,4
Common,1273,1,5,1,3,3,3,,2,3,3,5,3,3,5,4,4,2,5,4,5,2,5,3,4,5,4,5,5,4,4,4,2,2,3,3,3,4,3,3,2,5,3,3,3,4,4,4,5,4,5
Common,1283,1,3,1,1,1,2,1,2,3,2,3,2,3,3,1,2,2,3,3,1,2,1,3,2,3,1,2,2,3,2,2,1,2,3,2,1,1,1,3,2,2,3,3,2,2,3,2,3,2,3
Common,1293,4,5,3,3,5,3,3,4,4,5,5,4,5,5,3,4,3,3,3,5,5,3,3,3,4,4,4,5,4,5,3,4,5,4,5,3,3,3,5,3,2,5,5,4,5,4,4,4,3,3
Common,1304,1,5,1,3,2,2,5,3,3,3,4,1,2,4,2,4,3,2,2,5,3,3,2,2,2,3,2,5,2,1,4,1,2,3,4,1,2,4,3,2,2,2,4,3,2,4,2,2,3,3
Common,1315,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,3,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1,2,1,1,2,2,2,1,1,2,2,2,1
Common,1326,1,3,1,1,1,2,1,1,3,3,4,1,2,3,1,2,2,2,2,1,3,1,3,2,3,1,2,4,2,2,3,1,1,2,2,1,1,2,4,2,2,2,3,2,2,2,2,3,3,3
Common,1344,1,1,1,,3,2,5,1,1,3,1,1,1,4,1,5,1,,1,5,2,,,2,2,1,1,2,1,1,,1,1,2,1,1,1,2,1,1,1,2,5,1,1,,3,3,2,1
Common,1352,3,5,3,5,2,4,2,2,4,4,4,4,3,5,3,3,3,3,3,5,4,3,3,4,3,3,4,4,3,5,4,3,2,4,4,1,1,3,5,3,2,3,5,3,5,5,2,4,3,3
Common,1362,1,3,3,,1,3,2,1,1,3,5,4,1,3,1,4,2,1,1,2,1,2,1,3,3,3,4,2,2,5,1,4,2,3,4,2,1,1,2,1,1,3,2,4,2,,3,,2,2
Common,1373,1,5,2,1,1,3,,1,3,3,4,1,3,5,2,3,3,3,2,1,4,1,3,2,3,3,3,2,2,4,3,3,1,4,3,2,1,2,3,2,1,3,5,3,3,3,3,5,4,3
Common,1386,1,5,1,1,1,3,1,3,2,3,3,1,3,3,2,2,3,2,2,2,2,1,2,2,3,1,3,2,2,3,3,2,2,3,2,1,1,1,2,2,1,3,3,2,2,2,2,3,2,2
Common,1397,1,3,1,2,1,2,3,1,1,2,3,1,2,1,2,2,1,2,2,1,2,2,2,2,2,1,2,4,3,1,2,1,1,2,1,1,1,1,2,2,2,1,2,2,1,1,2,2,3,3
Common,1409,5,5,4,5,5,4,5,3,3,5,5,2,4,5,4,5,5,5,5,5,3,3,5,5,5,4,5,3,4,5,5,4,5,5,5,2,5,5,5,4,4,4,3,4,5,3,4,5,3,5
Common,1417,1,3,1,4,1,3,4,2,5,2,3,1,2,2,3,2,4,4,3,1,2,4,3,4,3,1,2,5,4,3,5,1,5,2,2,2,3,4,5,3,3,3,5,3,2,4,2,3,2,4
Common,1427,2,5,2,2,3,3,2,3,2,2,5,3,2,4,2,3,4,2,2,2,2,3,4,4,4,2,3,3,2,3,3,3,5,3,3,2,1,2,3,3,2,3,4,2,2,3,3,3,3,3
Common,1438,1,2,1,1,3,3,2,2,5,3,3,1,2,2,3,2,2,2,3,1,2,2,4,2,3,1,2,3,2,2,2,1,2,2,2,1,1,1,3,3,2,3,5,3,1,4,3,2,2,2
Common,1460,4,5,1,3,2,3,2,2,4,5,5,3,2,5,3,4,4,4,4,3,2,3,3,3,4,2,5,4,3,4,5,3,4,5,5,2,2,3,5,3,3,3,4,3,2,5,2,5,5,4
Common,1466,1,5,4,1,1,3,2,5,3,4,5,3,4,5,2,5,3,3,2,5,3,4,3,2,3,4,5,3,2,5,2,2,2,5,3,3,1,1,3,3,2,3,5,3,3,4,4,5,5,2
Common,1469,3,5,2,4,3,3,3,4,4,5,3,4,4,5,3,2,4,4,2,5,3,3,4,4,4,4,4,5,4,5,4,3,1,3,4,2,2,3,4,3,2,3,5,4,3,4,4,5,3,3
Common,1473,2,5,1,,1,2,2,1,2,4,3,4,3,3,2,2,4,2,2,3,3,3,3,2,3,2,2,3,2,2,4,2,4,3,2,2,2,1,3,2,1,2,3,3,2,2,2,4,2,3
Common,1483,5,5,3,,3,4,3,2,5,5,5,5,5,4,5,5,2,3,2,5,5,3,3,3,3,3,5,5,2,5,3,4,3,3,3,3,2,3,3,2,2,4,5,4,3,5,4,5,5,3
Common,1486,2,5,1,2,2,4,3,1,3,3,4,3,3,2,2,4,2,4,2,3,4,1,3,3,3,2,3,4,3,5,3,4,1,3,2,1,1,4,3,2,1,3,5,2,2,4,3,3,2,2
Common,1496,5,5,4,3,5,4,2,3,5,5,3,5,4,4,5,5,3,3,3,5,5,3,4,4,4,4,5,5,3,5,3,4,1,4,4,3,2,5,5,2,4,5,4,3,5,5,5,5,5,4
Common,1497,2,5,1,2,2,4,2,2,3,4,3,1,3,3,2,3,3,3,3,2,3,2,3,4,4,1,4,4,3,4,3,3,1,3,2,2,1,3,4,3,2,4,4,3,2,4,3,4,2,4
